order_id,customer_id,customer_name,age,gender,email,phone,city,state,country,pincode,product_name,category,quantity,unit_price_inr,discount_percent,total_price_inr,order_date,delivery_date,payment_method,order_status,seller,rating,review_text,return_requested,loyalty_points
ORD002659,CUST02030,Emily Williams,34,Male,emily.williams259@yahoo.com ,698-667-9096,Ahmedabad,Rajasthan,India,541460,Almonds,Electronics,5,41917.04,15,178147.42,11/24/2023,12/3/2023,Cash on Delivery,Delivered,FurnitureCo,0,Very satisfied,Yes,3215
ORD005366,CUST00734,Chris Nair,43,m,chris.nair904@gmail.com,626-207-4143,Singapore,NSW,Singapore,236057,Lego Set,Grocery,7,49522.41,0,346656.87,5/5/2023,,Cash on Delivery,Cancelled,GrocerBay,3,na,No,4778
ORD011916,CUST01592,vikram kim,40,Female,vikram.kim745@yahoo.com,715-899-3501,Lucknow,Punjab,IN,894216,Thermometer,Jewelry,6,35841.28,,150533.38,10/7/2021,10/20/2021,EMI,delivered,FashionHub,5,Disappointed,No,3685
ORD007315,CUST06558,Wei Singh,74,Other,wei.singh675@gmail.com,838-322-5968,Sydney,Florida,,120494,Wardrobe,,5,12114.41,25,67569.53,4/24/2024,5/18/2024,Credit Card,delivered,Book World ,,Not worth it,No,426
ORD001309,CUST05103,Olivia_Kim,48,Female,olivia.kim117@yahoo.com,758-400-6164,Ahmedabad,Rajasthan,India,299113,Running Shoes,Sports,9,,30,165633.49,5/14/2021,6/10/2021,,Pending,,3,Poor packaging,No,2419
ORD009954,CUST07617,Aarav Shah,41,Female,aarav.shah465@outlook.com,663-197-8739,Bangalore,Karnataka,India,164935,Shoes,Sports,1,,10,2150,12/15/2021,12/24/2021,Debit Card,RETURNED,GrocerBay,3,na,NO,2116
ORD002131,CUST01206,Priya Ali,54,Other,priya.ali18@outlook.com,957-794-9327,Paris,,UAE,786938,,Sports,3,35900.47,10,96931.27,9/26/2022,10/14/2022,Debit Card,Delivered,SportZone,2,Will buy again,No,1998
ORD000968,CUST01863,Anjali Wang,30,m,anjali.wang909@outlook.com,796-712-4411,Berlin,Tokyo,Canada,622127,,Beauty,9,23812.67,5,203598.33,9/30/2023,10/9/2023,EMI,SHIPPED,JewelBox,3,Average quality,Yes,2543
ORD009130,CUST05907,Li Patel,72,Other,li.patel622@yahoo.com,684-439-9492,Hyderabad,Telangana,India,783515,Laptop,Grocery,8,24421.24,30,136758.94,4/22/2020,5/17/2020,Credit Card,SHIPPED,GrocerBay,,Fast delivery,N/A,2330
ORD008080,CUST01486,Zara Johnson,25,Female,zara.johnson169@gmail.com,774-375-7660,Jaipur,Uttar Pradesh,India,599475,Jeans,,1,,50,10577.64,3/24/2020,3/31/2020,Debit Card,Shipped,BeautyPlus,2,Excellent value,No,121
ORD010805,CUST07860,Carlos Kumar,36,Female,carlos.kumar359@yahoo.com,957-406-9978,Berlin,Tokyo,Nigeria,928423,Speaker,CLOTHING,100,27227.59,25,2042069.25,5/28/2021,6/24/2021,Cash on Delivery,canceled,FashionHub,,,Yes,999999
ORD003235,CUST02522,Maria_Patel,69,Other,,911-447-2787,Mumbai,Maharashtra,India,744497,Action Figure,Furniture,3,48195.13,25,108439.04,6/6/2024,6/21/2024,Cash on Delivery,Cancelled,JewelBox,,,,425
ORD010536,CUST00526,Juan Ali,33,Other,none,816-449-7836,Toronto,Texas,Australia,909561,PUZZLE,Automotive,3,6233.84,,21115.87,10/28/2021,11/22/2021,Cash on Delivery,,BeautyPlus,5,Not worth it,N/A,2763
ORD003942,CUST03886,,52,Other,zhang.mehta232@outlook.com,962-604-8690,Mumbai,Maharashtra,India,722516,Blood Pressure Monitor,Home & Kitchen,4,20198.16,5,51557.85,7/25/2021,8/7/2021,Credit Card,Shipped,techmart,2,Excellent value,Yes,1774
ORD008121,CUST06614,John Gupta,55,Male,john.gupta86@yahoo.com,800-265-4471,Delhi,,India,412714,Curtains,Health,1,30906.37,0,30906.37,6/23/2024,7/3/2024,UPI,pending,FASHION HUB,5,na,Yes,3657
ORD005869,CUST02236,Ali Brown,30,Other,ali.brown429@outlook.com,825-110-6098,London,California,Japan,527635,BRACELET,beauty,3,23949.79,5,68256.9,2/17/2021,2/25/2021,UPI,Returned,techmart,4,Poor packaging,Yes,1474
ORD002458,CUST06181,,27,Female,juan.singh444@outlook.com,706-684-9094,Mumbai,Maharashtra,India,843705,Camera,Sports ,3,15793.08,20,37903.39,11/18/2024,,Cash on Delivery,Processing,BookWorld,,N/A,N/A,614
,CUST03006,,46,Male,sneha.johnson249@hotmail.com,801-975-8499,Tokyo,Victoria,France,308657,Honey,CLOTHING,7,32105.76,10,202266.29,,,Net Banking,delivered,FurnitureCo,,na,NO,1539
ORD002617,CUST00016,Chris Nair,58,Female,chris.nair436@outlook.com,726-829-4313,Jaipur,Uttar Pradesh,India,704244,Bedsheet,Books,3,3318.62,10,8960.27,4/20/2021,4/24/2021,Debit Card,Delivered,TechMart,1,Disappointed,,3703
ORD003342,CUST07446,Li Williams,40,Male,,867-598-7898,Tokyo,Victoria,UAE,494362,Multivitamin,Grocery,1,8633.75,50,4316.88,2/25/2024,2/27/2024,EMI,RETURNED,HomeEssentials,5,Loved it!,,1152
ORD011377,CUST05646,Mei Williams,45,Other,mei.williams157@gmail.com,842-160-3618,Mumbai,Maharashtra,,309327,Face Cream,Sports ,5,24089.75,15,102381.44,11/2/2020,11/30/2020,Wallet,Delivered,JewelBox,2,,,4261
ORD004483,CUST03950,Jessica Wang,66,Female,jessica.wang535@hotmail.com,638-358-6121,Berlin,Tokyo,india,670213,Doll,Automotive,6,,30,,28/02/2020,3/22/2020,Credit Card,pending,SportZone,1,Great product!,No,393
ORD010763,CUST01385,Rahul Sharma,20,Male,rahul.sharma874@hotmail.com,994-135-4056,Chennai,Tamil Nadu,India,578294,Phone Holder,Furniture,2,14261.1,15,,1/11/2020,1/18/2020,EMI,canceled,GrocerBay,,Very satisfied,NO,4863
ORD007775,CUST00883,Sneha Singh,23,Female,sneha.singh621@outlook.com,,,Texas,UK,909549,Dash Cam,electronics,9,4325.42,10,35035.9,9/9/2024,10/4/2024,Credit Card,delivered,SportZone,5,Will buy again,N/A,1032
ORD003642,CUST01154,Zhang Ali,33,Other,zhang.ali206@outlook.com,720-259-4571,Jaipur,Uttar Pradesh,India,123158,Perfume,Automotive ,10,33078.03,10,297702.27,3/3/2020,2/23/2020,EMI,Returned,,5,,N/A,4757
ORD002141,CUST00514,Sneha Lopez,23,Female,sneha.lopez620@outlook.com,,Kolkata,West Bengal,India,401716,Earrings,Furniture,4,601.73,15,2045.88,6/8/2022,6/26/2022,Cash on Delivery,pending,techmart,2,Great product!,NO,3348
ORD007654,CUST04658,John Smith,64,Female,john.smith215@yahoo.com,7136421109,Berlin,Tokyo,Japan,471223,RUNNING SHOES,CLOTHING,8,8563.66,0,68509.28,8/3/2024,8/31/2024,Net Banking,canceled,HomeEssentials,3,Excellent value,yes,1521
ORD002418,CUST07210,Amit Williams,75,Female,amit.williams906@hotmail.com,795-531-8748,PARIS,Ile-de-France,UAE,240736,Self Help,Grocery,4,17659.78,50,35319.56,9/8/2024,9/24/2024,Debit Card,,FurnitureCo,2,Fast delivery,yes,267
ORD007510,CUST07859,Chris Patel,56,Other,chris.patel235@outlook.com,865-613-1295,Tokyo,Victoria,,2046,Mixer,Health,9,45359.99,10,367415.92,5/29/2024,6/15/2024,Wallet,processing ,,2,,N/A,1570
ORD003891,CUST01345,Vikram Smith,70,Male,vikram.smith64@hotmail.com,815-997-4019,Jaipur,Uttar Pradesh,India,490206,Earrings,CLOTHING,,,,193524.88,11/10/2020,11/17/2020,Net Banking,Returned,Book World ,5,Will buy again,Yes,130
ORD007191,,Emily Lee,36,Male,emily.lee45@yahoo.com,984-507-7975,Tokyo,Victoria,Germany,450361,Blood Pressure Monitor,CLOTHING,1,45469.47,20,18740.76,12/15/2022,1/11/2023,Credit Card,RETURNED,SportZone,5,Great product!,N/A,1747
ORD006143,CUST03932,Michael_Khan,40,,michael.khan368@outlook.com,674-551-1619,Pune,Gujarat,India,574235,Protein Powder,beauty,,33293.22,0,332932.2,18-Jul-22,8/16/2022,Wallet,RETURNED,Book World ,2,Fast delivery,,2190
ORD009790,CUST04072,Wei Garcia,18,Male,,918-728-6094,Tokyo,Victoria,UK,391327,Gold Ring,Beauty,1,2985.43,30,2089.8,,7/16/2023,UPI,canceled,FASHION HUB,5,Very satisfied,NO,4627
ORD008719,CUST02292,Rahul Wang,24,Male,RAHUL.WANG479@YAHOO.COM,758-921-5931,Paris,Ile-de-France,UAE,502418,Lego Set,Beauty,6,,20,207835.87,8/29/2020,9/22/2020,Net Banking,Returned,TechMart,,Disappointed,,4731
,CUST06543,Sarah Sharma,23,Male,sarah.sharma306@yahoo.com,808-117-5669,,Delhi,India,677226,Shoes,Jewelry,5,49107.2,50,122768,7/11/2023,7/23/2023,EMI,Returned,FurnitureCo,2,N/A,NO,4910
ORD011572,CUST03562, Aarav Kim,51,Female,aarav.kim274@yahoo.com,8919607337,Ahmedabad,Rajasthan,India,122043,Wardrobe,Electronics,6,41063.44,10,221742.58,3/17/2023,3/26/2023,UPI,processing ,BeautyPlus,3,N/A,yes,4055
ORD001839,CUST04373,RAHUL VERMA,67,Male,rahul.verma385@outlook.com,872-813-6349,Tokyo,Victoria,USA,994441,Olive Oil,Home&Kitchen,3,48895.32,25,110014.47,17-Apr-22,5/8/2022,UPI,SHIPPED,HomeEssentials,2,.,yes,198
ORD003098,CUST06973,Mei Ali,65,male,mei.ali954@yahoo.com,843-757-8990,Lucknow,Punjab,UK,174080,Face Cream,Toys,9,10278.96,5,87885.11,12/28/2023,1/18/2024,Debit Card,Returned,AutoDeals,2,,N/A,4326
ORD001717,CUST07478,Priya Smith,0,Male,priya.smith660@gmail.com,993-378-7576,Toronto,Texas,Canada,9616,Sneakers,Automotive ,7,4728.73,-10,33101.11,1/5/2024,12/27/2023,Net Banking,pending,GrocerBay,6,Very satisfied,Yes,4358
ORD002117,CUST02046,Pooja Kim,73,Male,pooja.kim341@yahoo.com,731-637-9660,Singapore,NSW,Japan,418518,Perfume,Books,3,41790.46,20,128684.77,12/25/2021,1/14/2022,Cash on Delivery,RETURNED,,2,Excellent value,N/A,
ORD002536,CUST07139,Li Brown,42,Male,li.brown585@yahoo.com,818-225-7685,PARIS,Ile-de-France,UK,874002,Face Cream,Sports ,2,26332.85,10,47399.13,8/22/2024,8/29/2024,UPI,Cancelled,FashionHub,1,,Yes,4024
ORD002538,CUST01050,Omar Nair,75,Other,N/A,8613689962,JAIPUR,,India,,TV,Automotive,6,27406.12,0,164436.72,10/3/2021,10/14/2021,UPI,,SportZone,3,Poor packaging,yes,1810
ORD001183,CUST07248,Sarah Lee,29,Female,sarah.lee633@hotmail.com,996-156-9220,Chennai,Tamil Nadu,India,709366,Almonds,Jewelry,10,49366.84,5,468984.98,3/23/2022,3/29/2022,Credit Card,Returned,Book World ,6,na,NO,3859
ORD003915,CUST03473,Li Kim,36,Female,li.kim550@outlook.com,698-110-8689,Toronto,Texas,,456527,Bed Frame,CLOTHING,6,16411.34,20,78774.43,4/20/2022,5/10/2022,Net Banking,pending,Book World ,4,Poor packaging,Yes,616
ORD011034,CUST04614,Mei Brown,31,Other,mei.brown328@hotmail.com,808-994-7871,Dubai,Ontario,UK,903148,Watch,Automotive ,3,32479.93,10,87695.81,5/13/2021,5/19/2021,Cash on Delivery,Cancelled,HealthFirst,3,Fast delivery,N/A,-100
ORD002439,CUST01375,Pooja Brown,72,Male,pooja.brown6@outlook.com,645-835-,Ahmedabad,Rajasthan,India,405931,Silver Necklace,Sports ,4,41823.54,20,133835.33,8/12/2023,8/14/2023,Debit Card,Returned,ToyLand,2,Great product!,N/A,1808
ORD004359,CUST01519,Sarah Garcia,67,Male,sarah.garcia117@yahoo.com,643-169-9187,Singapore,NSW,Australia,4098,Sofa,Furniture,5,,5,191058.77,2/19/2021,2/22/2021,Credit Card,canceled,TechMart,2,,Yes,999999
ORD011765,CUST05710,Rahul Johnson,59,Other,rahul.johnson630@gmail.com,,Kolkata,West Bengal,U.S.A,620153,Basmati Rice,beauty,5,38584.26,10,173629.17,3/29/2024,3/23/2024,Debit Card,pending,FurnitureCo,,na,,2481
ORD003057,CUST02025,,62,Other,zara.mehta972@hotmail.com,683-457-4253,Pune,Gujarat,India,616394,Pendant,Automotive,9,42599.02,20,306712.94,11/7/2020,12/2/2020,Wallet,Pending,BookWorld,5,na,NO,4433
ORD009424,CUST03640,Li Lopez,52,Male,li.lopez474@yahoo.com,817-252-1170,Sydney,Florida,UK,,SAREE,books ,1,21013.84,5,19963.15,7/13/2020,,DEBIT CARD,pending,FurnitureCo,5,Loved it!,No,4625
ORD007629,CUST00381,Zara Brown,27,Female,zara.brown985@hotmail.com,790-131-6402,Lucknow,Punjab,United States,217446,Tablet,TOYS,6,34272.28,0,136570.68,2021.01.12,1/13/2021,Cash on Delivery,pending,GrocerBay,3,Not worth it,yes,1066
ORD004673,CUST05738,David Williams,26,Female,david.williams676@outlook.com,671-929-7767,Delhi,Delhi,India,129039,Self Help,Electronics,9,20713.2,30,130493.16,2/19/2024,3/9/2024,Credit Card,delivered,ToyLand,5,,NO,
ORD010767,CUST04923,Emma Brown  ,60,Male,emma.brown865@outlook.com,720-835-6867,Lucknow,Punjab,Japan,179225,Blood Pressure Monitor,Sports,5,9999999,20,39999996,7/27/2023,8/10/2023,upi,canceled,TechMart,2,N/A,NO,1970
ORD006174,,Wei Sharma,19,,wei.sharma793@yahoo.com,865-107-3416,,Gujarat,India,896457,Shampoo,Health,4,24274.63,10,87388.67,10/1/2023,10/9/2023,UPI,Shipped,,5,Excellent value,,1762
ORD005595,CUST06086,Juan Ali,69,Female,JUAN.ALI309@GMAIL.COM,732-834-6883,Paris,Ile-de-France,France,291139,Cricket Bat,Clothing,2,30984.64,0,61969.28,2/18/2021,3/8/2021,Net Banking,Returned,SportZone,1,Will buy again,,536
ORD001524,,Rohan Jones,32,Other,rohan.jones266@yahoo.com,9577428008,Berlin,Tokyo,UAE,280536,Shampoo,TOYS,4,1294.87,20,4143.58,4/6/2023,4/15/2023,Net Banking,delivered,HealthFirst,4,Very satisfied,,-100
ORD010223,,,49,Female,fatima.patel287@hotmail.com,821-833-4889,New York,,Australia,394322,Seat Cover,Home&Kitchen,10,12802.9,25,,8/16/2022,9/2/2022,Net Banking,Cancelled,FashionHub,,Loved it!,Yes,2195
ORD000718,CUST05027,Li Chen,73,FEMALE,li.chen24@yahoo.com,904-622-7129,Sydney,Florida,UK,,Remote Car,Sports ,1,22914.25,50,11457.12,9/1/2021,9/28/2021,,Pending,JewelBox,,.,Yes,1893
ORD002895,CUST03579,Priya Khan,150,Other,priya.khan286@hotmail.com,000-000-0000,Ahmedabad,Rajasthan,India,452722,Sofa,Sports ,6,5011.75,15,25559.92,1/20/2023,2/14/2023,Wallet,Delivered,Book World ,1,Excellent value,yes,4221
ORD000459,CUST00186,John Patel,54,Female,john.patel883@outlook.com,899-312-4621,London,California,Singapore,664617,Tyre Gauge,Electronics,3,1047.76,5,2986.12,6/12/2020,6/13/2020,Cash on Delivery,Returned,BeautyPlus,2,Fast delivery,Yes,1993
,CUST04063,Aarav Singh,63,Male,AARAV.SINGH144@GMAIL.COM,776-216-6601,Toronto,Texas,France,866918,Mask Pack,Sports ,9,33696.86,5,288108.15,4/28/2022,5/8/2022,Wallet,Delivered,SportZone,3,Great product!,Yes,2505
ORD007522,CUST06820,Omar Kim,24,Other,omar.kim569@hotmail.com,,Kolkata,West Bengal,India,472588,Tyre Gauge,Clothing,2,6258.46,30,8761.84,12/18/2022,1/9/2023,UPI,Pending,GrocerBay,1,,,1484
ORD011511,CUST00340,Aarav Chen,24,Other,aarav.chen315@outlook.com,675-481-8282,Lagos,,Japan,190018,Smartwatch,Jewelry,3,11831.98,0,35495.94,11/10/2020,12/4/2020,Wallet,RETURNED,FASHION HUB,-1,Excellent value,No,1986
ORD005916,CUST04989,Priya Lee,21,Other,priya.lee763@yahoo.com,6208141783,Lagos,Lagos State,Australia,904830,Pendant,Health,-1,11695.62,0,-11695.62,8/22/2022,9/21/2022,UPI,canceled,FASHION HUB,5,Poor packaging,,1030
ORD003377,CUST02958,Chris Gupta,50,Female,chris.gupta244@yahoo.com,639-849-3582,London,California,,601274,Lamp,Automotive ,6,24068.93,15,122751.54,12/26/2022,1/17/2023,Credit Card,RETURNED,BeautyPlus,,Loved it!,NO,1882
ORD011966,CUST04770,Zara Martinez,62,Other,zara.martinez693@gmail.com,740-136-3240,,Telangana,India,671327,Curtains,TOYS,7,7318.34,15,43544.12,11/13/2024,11/14/2024,Credit Card,Returned,BookWorld,5,Very satisfied,Yes,2644
ORD011254,CUST01114,Li Johnson  ,999,Male,li.johnson435@outlook.com,634-616-6769,Dubai,Ontario,Japan,547941,SMARTPHONE,Home & Kitchen,1,17590.24,10,15831.22,7/7/2020,7/24/2020,Net Banking,RETURNED,Book World ,2,Average quality,yes,928
ORD004252,CUST07303,Wei Mehta,22,Other,wei.mehta387@gmail.com,836-503-3268x123,Hyderabad,Telangana,,269388,Remote Car,TOYS,4,39231.18,10,,7/25/2020,,Wallet,,AutoDeals,3,Disappointed,,2074
ORD001067,CUST05380,,29,Other,olivia.wang35@hotmail.com,733-606-7516,Kolkata,West Bengal,India,111714,Wardrobe,,10,22341.44,15,189902.24,,2024.01.25,EMI,Cancelled,techmart,3,,N/A,999999
ORD007092,CUST00710,Ali Shah,40,Other,ALI.SHAH698@OUTLOOK.COM,900-743-4558,Ahmedabad,Rajasthan,India,965994,Mask Pack,Beauty,6,3855.12,5,22828.08,9/4/2020,9/18/2020,DEBIT CARD,processing ,techmart,,,yes,692
ORD004474,CUST03139,Aarav Ali,33,Male,aarav.ali381@yahoo.com,876-661-7514,Pune,Gujarat,India,529870,Jeans,Electronics,2,,0,,9/20/2024,10/20/2024,Net Banking,Pending,BookWorld,5,Average quality,yes,2471
ORD000671,CUST05779,James Chen,27,Other,james.chen468@hotmail.com,894-217-8122,Hyderabad,Telangana,India,217290,Curtains,Home & Kitchen,7,41815.61,110,292709.27,6/4/2021,6/16/2021,Net Banking,delivered,TechMart,3,Great product!,,4477
ORD010160,CUST02094,Rohan Shah,30,Other,,902-445-7307,Tokyo,Victoria,Canada,575283,Blood Pressure Monitor,TOYS,2,13499.87,5,25649.75,5/22/2022,6/20/2022,DEBIT CARD,Processing,ToyLand,,Poor packaging,,4755
ORD000103,CUST01838,Li Gupta,37,Male,li.gupta188@yahoo.com,893-931-3202,,Victoria,Germany,392253,Data Science Book,Automotive ,2,48009.12,999,96018.24,12/23/2021,12/26/2021,EMI,,BeautyPlus,1,,,
ORD007697,CUST05696,Omar Garcia,48,Male,omar.garcia983@gmail.com,644-324-4946,Chennai,Tamil Nadu,India,118521,Green Tea,Beauty,7,26401.69,5,175571.24,11/2/2020,11/29/2020,EMI,Processing,Book World ,5,Great product!,NO,
ORD010637,CUST04085,Jessica Kim,53,Female,jessica.kim913@hotmail.com,725-310-4465,Jaipur,Uttar Pradesh,India,745109,Phone Holder,Home & Kitchen,-1,28983.58,10,-26085.22,2/6/2023,2/10/2023,Cash on Delivery,pending,SportZone,4,na,No,3402
ORD005065,CUST04084,Priya Wang,70,Female,priya.wang790@hotmail.com,668-933-7192,Toronto,,,627540,Smartwatch,TOYS,9,36536.21,20,263060.71,4/23/2022,5/18/2022,Credit Card,RETURNED,ToyLand,,Disappointed,Yes,2892
ORD004008,CUST03008,Emma Verma,18,Other,,,Mumbai,Maharashtra,India,0,Earrings,Electronics,9,38948.33,50,175267.49,4/25/2024,,Net Banking,SHIPPED,AutoDeals,4,Poor packaging,No,1133
ORD007671,CUST00661,Wei Wang,71,Other,wei.wang519@hotmail.com,748-816-1517,New York,New York,Japan,745225,Dash Cam,Clothing,10,8461.13,50,42305.65,10/25/2023,11/20/2023,Net Banking,canceled,BeautyPlus,3,Excellent value,No,
ORD000304,CUST03325,Juan Brown,46,Female,juan.brown346@hotmail.com,668-840-9682,Kolkata,West Bengal,India,864733,Dash Cam,beauty,5,7109.51,50,,5/5/2024,6/2/2024,Debit Card,processing ,TechMart,4,Will buy again,,1691
ORD008612,CUST02398,Pooja Shah,36,Female,pooja.shah636@gmail.com,833-821-1786,Chennai,Tamil Nadu,India,388315,Bookshelf,electronics,8,33608.58,,228538.34,11/15/2020,11/27/2020,credit card,Shipped,GrocerBay,4,,yes,4139
ORD007524,CUST06789,Sarah Wang,74,Female,sarah.wang346@outlook.com,798-887-8871,Singapore,NSW,Australia,375186,Car Cover,Home & Kitchen,7,-99,25,-519.75,5/18/2024,5/27/2024,EMI,delivered,FurnitureCo,,Very satisfied,,455
ORD000514,CUST00102,Kavya Williams,56,Male,kavya.williams392@hotmail.com,963-714-4385,Ahmedabad,Rajasthan,India,299096,Running Shoes,Electronics,1,42029.56,50,15809.03,10/23/2023,11/15/2023,EMI,pending,FASHION HUB,,Loved it!,No,646
ORD003724,CUST01162,Carlos Jones  ,56,Male,carlos.jones921@gmail.com,796-196-7522,,NSW,Australia,792539,Olive Oil,Health,1,29388.41,30,20571.89,7/26/2021,8/1/2021,Cash on Delivery,RETURNED,SportZone,5,Loved it!,,2693
ORD000183,CUST04251,Li Gupta,41,Female,li.gupta507@outlook.com,805-753-1599,Kolkata,West Bengal,India,545668,Sunscreen,Health,2,25965.09,0,51930.18,5/22/2022,6/6/2022,UPI,Delivered,FurnitureCo,2,,Yes,2941
ORD010979,CUST07734,Anjali Jones,47,Female,anjali.jones683@yahoo.com,602-510-3734,BERLIN,Tokyo,USA,894298,Study Table,Sports ,4,18545.98,30,51928.74,6/13/2022,6/28/2022,UPI,Returned,HealthFirst,1,N/A,NO,3784
ORD005567,CUST03373,Aarav Nair,,Male,aarav.nair8@hotmail.com,718-306-8453,Pune,,India,358423,Remote Car,Jewelry,3,9999999,20,23999997.6,12/14/2022,1/10/2023,Credit Card,pending,GrocerBay,4,,N/A,4335
ORD003089,CUST01587,Mei Reddy,28,Other,mei.reddy435@yahoo.com,790-683-7593,Jaipur,Uttar Pradesh,India,155636,Lipstick,electronics,3,22594.51,30,47448.47,4/7/2023,4/29/2023,Cash on Delivery,Returned,HealthFirst,2,.,yes,3977
ORD011262,CUST06857,Sarah Sharma  ,69,Male,sarah.sharma534@yahoo.com,709-165-1505,Delhi,Delhi,India,0,Car Cover,beauty,1,22805.91,10,20525.32,1/31/2020,2/3/2020,EMI,Delivered,Book World ,5,.,N/A,1085
ORD001702,CUST04410,CHRIS MARTINEZ,29,Male,chris.martinez796@gmail.com,632-716-6555,Sydney,Florida,USA,402771,Perfume,Clothing,2,48601.46,25,72902.19,1/9/2022,1/19/2022,Cash on Delivery,pending,Book World ,,Fast delivery,N/A,3752
ORD002337,CUST07010,Emma Lopez,999,Male,emma.lopez2@gmail.com,714-625-7834,Lagos,Lagos State,Nigeria,238153,Gold Ring,beauty,7,30233.33,20,229173.94,7/29/2023,8/22/2023,Cash on Delivery,Pending,BeautyPlus,,,Yes,2114
ORD000228,CUST00277,David Lee,56,,david.lee544@hotmail.com,658-284-6286,Pune,Gujarat,India,490032,Smartphone,Furniture,4,39772.21,5,151134.4,12/15/2022,12/22/2022,EMI,Shipped,FurnitureCo,5,Poor packaging,,3565
ORD003741,CUST03083,Emily Gupta,40,Female,none,799-927-7729,Pune,Gujarat,India,293298,Dress,TOYS,100,529.4,25,39705,4/1/2022,4/5/2022,EMI,Delivered,BeautyPlus,5,Fast delivery,No,749
ORD005034,CUST07933,,63,Female,priya.khan957@hotmail.com,717-837-9195,Toronto,Texas,USA,289700,Car Wax,Home&Kitchen,10,16303.77,20,130430.16,11/18/2023,12/1/2023,Credit Card,delivered,SportZone,,Loved it!,No,2187
,CUST00227,li wang,67,,li.wang828@hotmail.com,726-759-8468,Hyderabad,Telangana,india,476150,Watch,Beauty,8,23678.21,25,142069.26,,3/4/2023,Cash on Delivery,SHIPPED,Book World ,3,Will buy again,,3072
ORD001236,CUST06545,Aarav Gupta,67,Male,aarav.gupta837@hotmail.com,984-991-9190,KOLKATA,West Bengal,India,953756,Pendant,TOYS,10,557.19,5,5293.31,1-May-24,5/11/2024,EMI,RETURNED,HealthFirst,5,Loved it!,,3252
ORD011357,CUST01254,Juan Singh,21,Other,juan.singh441@yahoo.com,671-729-3840,Hyderabad,Telangana,India,962183,Turmeric Powder,Home&Kitchen,,49664.77,25,335237.2,8/7/2023,8/18/2023,Credit Card,Cancelled,SportZone,3,Will buy again,Yes,3410
,CUST05420,Rohan Williams,37,Other,rohan.williams132@outlook.com,985-975-8128,Kolkata,West Bengal,India,372330,Blood Pressure Monitor,Jewelry,7,15192.19,15,90393.53,1/2/2023,1/1/2023,Net Banking,Delivered,Book World ,2,Very satisfied,N/A,1022
ORD005357,CUST03272,Sofia Smith,67,Female,sofia.smith532@yahoo.com,986-435-6453,Dubai,Ontario,Germany,117597,,Electronics,2,33657.41,10,60583.34,8/22/2024,8/28/2024,Wallet,processing ,JewelBox,,,yes,4733
ORD007383,CUST01500,Pooja Chen,24,Female,pooja.chen49@yahoo.com,659-269-3750,Ahmedabad,Rajasthan,India,905188,Almonds,CLOTHING,10,37493.59,25,281201.92,12/30/2021,1/19/2022,Cash on Delivery,SHIPPED,BeautyPlus,4,Fast delivery,Yes,4554
ORD003408,CUST03441,Emma Ali,,Other,emma.ali568@outlook.com,944-838-9561,Chennai,Tamil Nadu,India,907344,Car Cover,Home & Kitchen,5,49618.3,20,198473.2,1/5/2020,8-Jan-20,Credit Card,Delivered,FASHION HUB,,Excellent value,,1256
ORD005274,CUST04139,Ali Brown,74,F,ali.brown701@gmail.com,662-752-5101,Hyderabad,Telangana,India,190334,LIPSTICK,Grocery,8,48633.11,20,311251.9,,6/30/2023,Wallet,Cancelled,HomeEssentials,,.,,
